"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0038909",252.174068472107,-0.371738629947024,0.165396517907394,-2.24756019443627,0.0246042481969483,0.128360648558352
"FBgn0067317",71.587851442319,-0.00136758218189447,0.282164320211025,-0.00484675801983641,0.996132861746563,0.999008741535077
"FBgn0051174",12.3509105889554,-0.0281753274008,0.650383591706511,-0.0433210919833818,0.965445578032486,0.986111991386991
"FBgn0051431",3450.5747111701,-0.729099378989584,0.101016949096577,-7.21759452755331,5.29152123142824e-13,3.34207670503161e-11
"FBgn0064912",13.081355202426,-0.955151580881114,0.619900970648299,-1.54081317195262,0.123362262714804,0.379509662086095
"FBgn0038912",881.105375326529,-0.527993194125838,0.128532001153788,-4.10787344308205,3.99318797404176e-05,0.000651491353025169
"FBgn0038916",11.2353956893649,0.056011953520606,0.64386335341059,0.0869935417568133,0.930676645578123,NA
"FBgn0038917",202.262271534206,0.337338174808429,0.174782038297831,1.93005058239223,0.0536005706563429,0.2211122996348
"FBgn0264426",18.1132127114586,0.358318646416095,0.545770799085041,0.656536859459683,0.511478759553885,0.771501664417987
"FBgn0264490",600.77117757363,0.40122804743874,0.361944806948056,1.10853378674479,0.267631355901937,0.576846591043033
"FBgn0038922",1191.43788060103,-0.0948713452320599,0.139643205699468,-0.679383896673332,0.496894650499048,0.764319317566524
"FBgn0019960",2571.83664879465,-0.0884268663188521,0.102055676829901,-0.866457105235173,0.386239539662355,0.691857560216025
"FBgn0038923",239.753671534848,-0.00336313727485591,0.175100422614368,-0.0192069055267943,0.984676048806095,0.995011246288843
"FBgn0038924",423.410493313616,0.0365292308534407,0.146310430860356,0.249669354663479,0.802843059217241,0.928041811035263
"FBgn0038925",900.794988906292,-0.0215588287219101,0.12645286091917,-0.170489054697551,0.864625541440421,0.9480692000555
"FBgn0019957",1726.69448083432,-0.427713961202402,0.11899882877389,-3.59427034374516,0.000325301933767108,0.00412791814583923
"FBgn0038926",29.4529775304595,0.256778027723555,0.408011001257786,0.62934094162162,0.529125873189684,0.784932812238861
"FBgn0266581",1303.16131556747,-0.107238524710907,0.102998816305187,-1.04116269058042,0.297800048165198,0.605846510871951
"FBgn0038928",281.181963656426,-0.0228661730638852,0.163056779550047,-0.140234420960503,0.88847477661209,0.955945086985311
"FBgn0264491",1827.44802786411,0.187318382943488,0.107384622443269,1.74436878094391,0.0810948051230532,0.288926235175596
"FBgn0259736",334.257075651226,-0.413363544686502,0.177257434317876,-2.33199553111672,0.0197009262556869,0.108789939573221
"FBgn0051163",20.5867158337565,1.5295976726913,0.474794017701608,3.22160266486888,0.00127475782787892,0.0128044048325621
"FBgn0038947",2950.49144938262,0.0301309262632869,0.0961793517876892,0.313278533315543,0.754069057807468,0.907993342080313
"FBgn0038948",1087.3481538048,0.071021492399722,0.114598089390872,0.619744122936304,0.535426261550095,0.789502784319621
"FBgn0038950",808.376497929142,-0.156133354822289,0.119374195303413,-1.30793220783977,0.19089630407279,0.488041241047178
"FBgn0038951",174.293865191924,0.32189292645149,0.196263104671421,1.64010921456886,0.10098246084937,0.334452546047609
"FBgn0267385",9036.76638306953,0.0412755769996355,0.101777533986404,0.405547033642506,0.685075453237806,0.873982257634827
"FBgn0038952",284.62718994151,0.531099218220424,0.237646428520535,2.23482937036662,0.0254285528711934,0.131268015657671
"FBgn0038953",1197.72085076866,0.380912411443226,0.11274506767149,3.37852838541112,0.00072874908635593,0.00801527853951107
"FBgn0083985",53.0291059082191,0.387046938945078,0.303083491327078,1.27703075231963,0.201591390479512,0.501639550747109
"FBgn0263047",48.6585431007702,0.268521193038983,0.346767663233397,0.774354766921422,0.438721024894925,0.724998450852128
"FBgn0263048",324.413572188457,0.145950384094328,0.143319774362725,1.01835482747095,0.308509361361836,0.617388993200583
"FBgn0038957",68.4476787666467,-0.47264345636533,0.277943551957268,-1.70050160558499,0.089036614652634,0.308391465043211
"FBgn0038961",439.645707651655,-0.0823945195707077,0.141957136253813,-0.580418299108189,0.561632567881694,0.806936759693875
"FBgn0261279",1237.18545790832,0.01449454626068,0.105299589268393,0.137650548889945,0.890516603507118,0.95689347565364
"FBgn0038964",2619.80658538424,0.0335409214905511,0.111800975734694,0.300005624013019,0.764172865765635,0.912545078725813
"FBgn0038965",457.809870434523,-0.0763938547800131,0.135697405807111,-0.562972109346028,0.573453876050774,0.815084429829892
"FBgn0038966",504.357767497091,-0.36718426836296,0.130044189429787,-2.82353459983853,0.00474972989581755,0.0375341214610719
"FBgn0038968",1650.77834309838,-0.166098618689648,0.117692625747136,-1.41129163900644,0.158158638797566,0.43834541826294
"FBgn0085317",25.8014346959502,-0.315315646853507,0.425178103680435,-0.741608385107479,0.45832464168863,0.740370575035479
"FBgn0085405",452.412863356856,-0.0367822564733847,0.133467400986706,-0.275589815951001,0.782863132561918,0.920164942361301
"FBgn0028688",2069.61729693317,0.0290621175393857,0.118038458560013,0.246208887289136,0.805520536220609,0.928962353040031
"FBgn0263351",1959.24322194399,-0.0764495821533759,0.102779090167037,-0.743824274267551,0.456982792663864,0.739013123061943
"FBgn0038972",561.41985520245,0.329736337468305,0.120453710375336,2.73745272304887,0.00619170189796846,0.0459663568329146
"FBgn0038973",32.3855402238162,-0.212565307477031,0.385131881326264,-0.551928619217469,0.5809972595119,0.81892872089785
"FBgn0038974",236.581971789967,0.125008728738165,0.164504043966786,0.759912800462251,0.447306709673571,0.732951691372671
"FBgn0038975",23.1251008525015,-0.888652330203894,0.463122159122888,-1.91882921751558,0.0550059509059934,0.224396798544323
"FBgn0038976",786.898542054953,0.0245839231113346,0.126897790992645,0.193730110816189,0.846387213459874,0.943738156829606
"FBgn0038977",14.1305792199111,0.0860346300769989,0.553760408686418,0.155364357450333,0.876534081563345,0.953040289513388
"FBgn0003676",6657.35715697308,0.171172765601047,0.110774348479537,1.54523829704733,0.122288634128521,0.377416686999615
"FBgn0038980",14.9806381873909,0.466372349180024,0.56020980038683,0.83249587718385,0.405129104339454,0.702504908135565
"FBgn0038981",1502.81386724341,0.0389708760498549,0.103512079609587,0.376486263215268,0.706555425941698,0.883864487622415
"FBgn0053099",12.2558463599726,0.669850816375877,0.647795244422947,1.03404713471241,0.301114128588089,NA
"FBgn0038984",2189.03729844767,0.0398163859773919,0.105034778037587,0.379078117946264,0.704629855133706,0.883864487622415
"FBgn0028837",705.825812552807,0.0696550059881946,0.121673643161407,0.572474072267182,0.567000846330923,0.810250475836077
"FBgn0024558",1239.31536852164,0.0418818019944568,0.128795665599893,0.325180213164655,0.745044683217334,0.903669384608617
"FBgn0053107",266.19069887116,-0.0656828524010676,0.15280983569727,-0.429833931182227,0.667316448478953,0.863348421938086
"FBgn0038989",585.107754777475,-0.262094858926401,0.121518511652159,-2.15683071955847,0.0310188566139431,0.151407615685271
"FBgn0051158",3553.76404709047,0.040345180800617,0.109478887405264,0.368520193772787,0.712485390549224,0.887227886633141
"FBgn0051156",350.777379475714,-0.0527770300348727,0.139615574055643,-0.378016782095087,0.705418127089451,0.883864487622415
"FBgn0038993",13.529712252465,-0.194642123867281,0.580728193220545,-0.335169062118121,0.737497558461567,0.899695221670191
"FBgn0051159",207.579812140162,0.00368369541587916,0.193653471767728,0.0190220985054038,0.984823476540113,0.995011246288843
"FBgn0051161",25.1784976618952,0.317275266580112,0.424041638615691,0.748217244928767,0.454329130882844,0.73791972806746
"FBgn0263863",841.851251003603,-0.0217900271454207,0.12067471227409,-0.180568295832591,0.856706443028362,0.945286335563383
"FBgn0020278",2405.9738506541,0.0747773687859929,0.0908218472621145,0.823341200825647,0.410313990165844,0.706482390750236
"FBgn0266418",716.286830277513,-0.628549169333113,0.113895081457091,-5.51866824530008,3.41578346992827e-08,1.05863891408149e-06
"FBgn0046114",615.078587576799,-0.00107841646053519,0.13100766827776,-0.00823170486668575,0.993432123952139,0.998019952233452
"FBgn0039003",944.852607286328,0.0642442388175225,0.115442140237545,0.556505957749289,0.57786502276893,0.817106630736867
"FBgn0039004",1073.08524120432,0.0153249469038488,0.113084579892216,0.135517564980613,0.892202677516085,0.957667407433363
"FBgn0263986",18.4602609177869,0.815230151892884,0.529167390092306,1.54059030687941,0.123416528518411,0.379536554134265
"FBgn0039006",917.780699373745,0.350439900267433,0.109666301923283,3.19551123838009,0.00139583346729981,0.0137553943461921
"FBgn0051151",3928.5177490651,-0.115403700829646,0.100550257255069,-1.14772158699603,0.251083516687249,0.558506744562859
"FBgn0024958",1335.93423795618,0.0182214883811382,0.136340288288621,0.133647131085457,0.893681613254549,0.958039083082614
"FBgn0039013",290.245161782136,-0.209985046304836,0.152964261191248,-1.37277194469822,0.169823255096307,0.457157403208883
"FBgn0266409",1386.40792880199,0.187682692768229,0.104864628679852,1.78976166826679,0.0734922338323632,0.271387206971671
"FBgn0039016",1695.07600364232,0.0672360142328965,0.100194682076725,0.671053721008963,0.50218630733562,0.766721589208267
"FBgn0039017",205.956380946878,0.0967913705323979,0.167347321235703,0.57838613619677,0.563003451854767,0.808154231768801
"FBgn0263143",489.407451039314,-0.0107364496746749,0.125965985477955,-0.0852329272377574,0.932076213667229,0.974952507536859
"FBgn0039019",384.204594525743,0.184181323153397,0.138322538456815,1.33153515839285,0.183012984398746,0.476657060584926
"FBgn0039020",132.329194032104,-0.146561331663936,0.211917058352893,-0.691597612778657,0.489190061261617,0.759474402372085
"FBgn0086253",1040.32077059722,0.351149062630726,0.11096204283888,3.1645872196189,0.00155303106877732,0.0150872548603162
"FBgn0039026",4213.40718548487,-0.428600976169649,0.100794300908206,-4.25223422661543,2.11648323853837e-05,0.000381929020772606
"FBgn0039025",280.316052182085,-0.209168266012361,0.145670796980319,-1.43589703872233,0.151031641264795,0.425532542488879
"FBgn0039022",117.484089037708,-0.281417161930901,0.214093413227993,-1.31445969162635,0.188691554229604,0.485068741219844
"FBgn0039023",162.66715358828,-0.312163112946589,0.202096436839303,-1.54462452593761,0.122437110259205,0.377638989356636
"FBgn0039024",172.822214803053,-0.214391712852747,0.199472918259074,-1.07479107802642,0.282468275826436,0.590186640737647
"FBgn0040588",21.6176643332602,0.0868450995416682,0.493844914137339,0.175855004386086,0.860407855662835,0.946716491654008
"FBgn0262537",8.52472006456503,-0.0860511123768914,0.75930323164763,-0.113329047988071,0.909769688621464,NA
"FBgn0039043",11.7537208784932,-0.631178413553028,0.610563313253041,-1.03376406648174,0.301246474126621,NA
"FBgn0039044",331.579780155204,0.177550024458466,0.147366615980646,1.20481849486036,0.22827337853425,0.531893559765245
"FBgn0041225",51.2348202484464,0.648422525525519,0.327872282701272,1.97766801201767,0.047966171156379,0.205706774141323
"FBgn0267758",68.3950561183985,-0.108899199701057,0.280414496228124,-0.388350820538408,0.697756433242368,0.881026789145931
"FBgn0053193",446.115080962504,0.478055824227421,0.135655203349577,3.52405077301379,0.000425002802232625,0.00520300787402848
"FBgn0027526",442.586578358646,0.290552778085121,0.166004126092248,1.75027443549,0.0800709699813061,0.286625880950687
"FBgn0039054",17.5238721341168,-0.602838695990576,0.590079466852487,-1.02162289971916,0.306959415025016,0.615502221068527
"FBgn0039051",45.4973343185386,0.414223106876169,0.322102277411578,1.28599869024484,0.198443518781299,0.498771063032767
"FBgn0039052",16.4062553343798,1.29631239389927,0.567571010353994,2.28396512551048,0.022373580609124,0.120031236511111
"FBgn0039055",1579.99163883688,-0.127640429508473,0.104746094942969,-1.21856981473122,0.223007511641455,0.526391173430015
"FBgn0039056",2518.64499450661,0.023164163015881,0.102115178240136,0.226843486101623,0.820545447976313,0.933717811304752
"FBgn0051365",696.595419809464,-0.113810514913819,0.128929111337047,-0.882737139297382,0.377378310904742,0.683968996942887
"FBgn0051457",234.757188660699,0.13839823667019,0.173307398557093,0.798570850537561,0.424539295467559,0.714993811252856
"FBgn0004395",1212.51888856984,-0.183174162268751,0.114930543022666,-1.5937814044142,0.110985003944769,0.354979128193415
"FBgn0039058",51.7046894839277,-0.580013398157474,0.350555048084877,-1.65455725520472,0.0980143402183808,0.327119917694412
"FBgn0039059",42.9864618555684,-0.0403212634648642,0.344202889510602,-0.117143884300896,0.906746034466358,0.964411953313768
"FBgn0265042",2319.07915036081,-0.527999990291629,0.100998475835653,-5.22780156752862,1.71537466508226e-07,4.83144546715906e-06
"FBgn0262975",2752.88473903526,0.186623966527464,0.139874013070477,1.33422901388717,0.182128813586848,0.475542724357518
"FBgn0011596",95.6661736139964,0.261152066203296,0.249877568477838,1.04512008738575,0.295967471183738,0.60410534727783
"FBgn0039064",24.8226082056338,-0.649100569819695,0.490270400688902,-1.32396442638106,0.185514859460767,0.480965410165738
"FBgn0039065",298.005402803517,0.179792823620838,0.149972896675734,1.19883544031013,0.230591939018264,0.535350875966379
"FBgn0039066",1261.47438177317,0.130099220319964,0.110466792723088,1.1777224368783,0.238907279073306,0.544681676864092
"FBgn0039067",451.060744099653,-0.110657584177492,0.129943784909404,-0.85158042960378,0.394447005447784,0.695549075631076
"FBgn0039068",104.418017912725,0.233462056896581,0.264131274848663,0.883886457710644,0.376757508321444,0.683440508374152
"FBgn0004882",92.2791082005236,-0.284607077949297,0.277446486853912,-1.02580890886953,0.3049816659524,0.613569534035994
"FBgn0025781",501.81902078609,0.156693222856165,0.136642261283493,1.14674055730878,0.251488863008095,0.558663109751796
"FBgn0039069",48.9212828355731,-1.04781779090561,0.333655218047126,-3.14042081235371,0.00168705309589377,0.016177110103289
"FBgn0039071",15.9292044946224,0.317274326277401,0.532494988386388,0.59582593864185,0.551291513615062,0.800996401012334
"FBgn0003118",10272.2165404002,0.015049726334202,0.113264696581324,0.132872172781537,0.894294474637782,0.958198860724791
"FBgn0267759",14.0364443784201,-0.188828433202223,0.705678887648146,-0.267584076139137,0.789019489522567,0.923106298645754
"FBgn0264326",3125.29323139906,-0.214723496167479,0.109800662778814,-1.95557559247183,0.0505151704493887,0.212806961109931
"FBgn0016119",3295.77388983906,0.100271828797609,0.119204107720033,0.841177629827242,0.400248430677385,0.700132321157345
"FBgn0024509",3985.64506840839,0.065388298016035,0.118811127970863,0.550354997320376,0.582075909051482,0.818978497075717
"FBgn0002622",65007.1139825385,-0.113175104008545,0.098541349305145,-1.14850369724576,0.250760687596979,0.558423699011845
"FBgn0039073",243.490727033141,0.549300954835363,0.188730942839289,2.91049759287808,0.00360853746346064,0.0305557050219379
"FBgn0039075",12.270169636132,-0.842453784250298,0.630035911030377,-1.33715200911727,0.181173023333726,NA
"FBgn0039094",23.0410609416662,-1.72321170466606,0.468868337950763,-3.67525713550533,0.000237609979608317,0.00315438598725245
"FBgn0051145",38.5287968844588,-0.0642657455586197,0.338377924701146,-0.189922985121973,0.849369480750057,0.943811081379973
"FBgn0039098",460.900412915089,-1.00111405969031,0.154255094582704,-6.48999024893513,8.58419299178884e-11,3.63281304429155e-09
"FBgn0039099",64.7592050829564,-0.151005005563186,0.333407837686855,-0.452913784543401,0.650610824578678,0.856488622218923
"FBgn0040227",5701.93937990861,-0.176013949753034,0.0992942312224923,-1.77265030995237,0.0762866696653916,0.278094431569904
"FBgn0039101",441.838153877249,-0.930248794198079,0.180021607414692,-5.1674285523692,2.37336647274397e-07,6.48746107648081e-06
"FBgn0042106",42.782569972626,-1.2165351125055,0.393813551379982,-3.08911440005701,0.00200754119794823,0.0188478276658721
"FBgn0039102",8.09115860129695,-0.297163823213435,0.810887435723896,-0.36646741597143,0.714016322316353,NA
"FBgn0027512",912.90368368527,0.0273154293985811,0.117419777661861,0.232630566523832,0.81604828973894,0.932880815976399
"FBgn0002922",26.4233783513851,-1.00664654490712,0.505915556307253,-1.98975210854311,0.0466182494153275,0.202109383970663
"FBgn0039108",351.667853071281,0.660210638846433,0.178710931897247,3.69429352663235,0.000220498977101061,0.0029507222665996
"FBgn0039109",664.00523300153,-1.327504295982,0.124504619687232,-10.6622894742124,1.52789157915695e-26,2.89500729441625e-24
"FBgn0065098",22.7730440932663,-0.850219562830325,0.559192663349278,-1.52044119774023,0.128400126906786,0.387431001817544
"FBgn0028691",1397.95379369137,0.213681469860962,0.10295365998389,2.07551115612984,0.0379391859983959,0.174654331125691
"FBgn0263782",607.940626731747,0.00520131589506843,0.140100534230781,0.0371255964413424,0.970384863084534,0.988043307710767
"FBgn0039110",1359.95720139797,0.0867510275783116,0.121035335672869,0.71674133091827,0.473533718327163,0.749269524861715
"FBgn0028684",1506.90982651913,0.281186384447727,0.107755073867323,2.60949553794513,0.00906758285987547,0.0616107891628214
"FBgn0028475",2204.62158236371,0.0763864298394524,0.0968169874862434,0.788977552625319,0.430125126439348,0.719493013468067
"FBgn0039111",247.875251612329,0.0712685740868255,0.160713744704564,0.443450398208545,0.657439989189859,0.859827278279285
"FBgn0039112",492.932867113248,0.215289421253681,0.136942867183437,1.57211124377364,0.115924754346622,0.363605973283593
"FBgn0039113",697.233810975628,0.888365121903541,0.123450188245828,7.1961423026308,6.19399857217643e-13,3.88265910498007e-11
"FBgn0039114",148.004275869182,-0.0947537601755595,0.207255738010571,-0.457182807506766,0.64753965470229,0.854875392122406
"FBgn0039115",223.165755761778,0.00101111109841927,0.188596931200812,0.0053612277356871,0.995722379654528,0.998787246536877
"FBgn0039116",216.072213694557,-0.124608913065771,0.17955281474517,-0.693995876603895,0.487684794809059,0.758728174139456
"FBgn0039117",623.3710371154,0.203838735396118,0.121938045050232,1.67165822046883,0.0945917371208352,0.319614379445466
"FBgn0039118",70.2539948138922,0.0147558630317769,0.308530407523514,0.0478262844502687,0.961854688559115,0.985646591880483
"FBgn0039120",5709.20534193411,-0.0348848531510497,0.0983060981262248,-0.354859503285926,0.722694848254182,0.892079797141711
"FBgn0015513",5359.06996183311,0.0182072053026235,0.102331848231781,0.17792315508056,0.858783325854642,0.946258105879568
"FBgn0053111",222.536314927121,-0.438000401021469,0.165267565545433,-2.65025021440799,0.00804321783152881,0.0560671463724546
"FBgn0085384",69.5811821807912,0.344243372662442,0.290943367340412,1.18319718304376,0.236731009144524,0.541826349205168
"FBgn0260634",3261.69585200921,0.0654059268454387,0.117675855388772,0.555814331065225,0.578337787523258,0.817359236240278
"FBgn0025574",600.786873054144,0.489601332783338,0.131120194150306,3.73398877233279,0.000188470899479067,0.00255909102435991
"FBgn0013347",895.029047005251,0.477323453013121,0.120293855795987,3.96797866237358,7.24848220218416e-05,0.00108688122517283
"FBgn0016754",1307.49783983907,-0.354236712600218,0.115347662317913,-3.07103503861132,0.00213318116400795,0.0198264563704953
"FBgn0039125",1604.36886527747,0.341878094499478,0.134575309321989,2.54042213405946,0.0110718744512101,0.0717220025638995
"FBgn0039126",509.185092985997,0.100616012199318,0.128794332317472,0.781214595307689,0.434676290877217,0.722605286403548
"FBgn0047114",212.248723797971,-0.0436819802011525,0.209626245163947,-0.208380301650631,0.834932035748107,0.939763518567837
"FBgn0015282",3007.14965775944,0.0611732200723198,0.103231060981095,0.592585404925004,0.553458649046425,0.801992876333287
"FBgn0039128",167.489883116958,-0.0863446544214236,0.19777000289856,-0.436591258309844,0.662407803449663,0.862281368958556
"FBgn0039129",45.1134038937014,0.843058026720518,0.354050474426756,2.38118033335647,0.0172572614948564,0.0988144155787211
"FBgn0039130",2399.69106197616,0.00777921046670403,0.0985591365187615,0.0789293691227013,0.937088802925376,0.975636135751672
"FBgn0001098",717.330946713334,-0.31695973022471,0.116964407989604,-2.70988188349469,0.0067307172673932,0.0492227981212781
"FBgn0005674",5726.55082768102,-0.0745072781677625,0.0907278910628731,-0.821216907997234,0.411522727301641,0.707394840724491
"FBgn0039132",1031.60128656652,-0.101663757087262,0.129477095333978,-0.785187193341235,0.432343823027847,0.721467264328094
"FBgn0051140",629.042806223373,0.0663034206951653,0.130917645217725,0.506451369369638,0.612539820593404,0.834456978857192
"FBgn0051451",141.950622902782,0.378096277478168,0.257881564868499,1.46616249079677,0.142604024576402,0.409961983756366
"FBgn0039135",1137.30747144772,-0.257399919484542,0.113547529947067,-2.26689140313783,0.023396860526319,0.124400271816276
"FBgn0039136",1605.15076805813,0.000717743702014365,0.101800527552129,0.00705049098735591,0.994374568701305,0.998446438547848
"FBgn0039137",441.636843829315,-0.244396930403755,0.129744841386341,-1.88367358418524,0.0596091416874087,0.235719180367583
"FBgn0015795",3121.76097965379,-0.446611627558189,0.102590609703311,-4.35333827189231,1.34080017922071e-05,0.000257563389266429
"FBgn0053108",45.919471300148,0.829629276969348,0.319539482083098,2.59632791403724,0.00942260920685648,0.0635054914774151
"FBgn0051184",454.116819674574,0.374360696445287,0.13881036462931,2.69692178566787,0.0069983705909856,0.0506910648280165
"FBgn0020647",6272.80977826417,-0.0145427323600898,0.101786582845253,-0.142874747865337,0.88638910222583,0.954642684758232
"FBgn0039139",347.550293285812,0.322237549836064,0.135789607380203,2.37306489099581,0.0176411643130611,0.100323592686214
"FBgn0039140",1191.87488865593,-0.154017813862893,0.0996808370276593,-1.54510955621447,0.122319765895761,0.377416686999615
"FBgn0039141",856.705132494732,0.0824707452381799,0.11117590803166,0.741804107547242,0.458206031534366,0.740370575035479
"FBgn0005649",3730.13214265343,0.123945146823444,0.0967007751568179,1.28173891700914,0.199934248155204,0.500105558616843
"FBgn0043455",322.154061485158,-0.265499476738262,0.163145334864549,-1.62738013292683,0.103656388321806,0.340249147036746
"FBgn0264325",307.734866664603,-0.182526939760545,0.153749422697114,-1.18717154548361,0.235159962157549,0.540537249657427
"FBgn0026576",1150.96361172105,-0.382181040776486,0.108697551642157,-3.51600413259229,0.000438094165069158,0.00531643530448555
"FBgn0039145",11.3070149370401,0.0985083375986181,0.656259602820525,0.150105746529637,0.880681186280832,NA
"FBgn0001230",273.630259269793,0.114894415061272,0.170283404494574,0.674724676795693,0.499850703490805,0.766056806788884
"FBgn0040283",2239.67772824173,-0.155382987826633,0.0972500453487979,-1.59776776729857,0.110094670594681,0.353158625912989
"FBgn0053100",1295.44753204296,0.00647526189075099,0.162193954811753,0.039922954577847,0.968154550582727,0.987729647326964
"FBgn0013343",3772.89535380049,0.199363423513646,0.167789661249908,1.1881746588469,0.234764605308825,0.540224265652683
"FBgn0039149",80.3194127229366,0.40958605302927,0.2826504586704,1.44909035335014,0.147312351643727,0.418020107438309
"FBgn0039150",665.915444920789,-0.111774275179804,0.139934369979292,-0.798762128248727,0.424428354201867,0.714993811252856
"FBgn0039152",17.2772639358153,0.0806650209039619,0.624635409557783,0.129139366212155,0.897247373057366,0.959388399279115
"FBgn0039153",235.923792674471,0.0739618955530562,0.168687349779476,0.438455495623983,0.661056124886542,0.861768660585767
"FBgn0026317",1192.408125851,0.0630912435045784,0.107590702337924,0.586400517271647,0.557606396783967,0.803229053380826
"FBgn0266673",411.395499173366,0.158361647526994,0.139552254539815,1.13478387038034,0.256465886030029,0.563563515188274
"FBgn0039155",1087.08797833976,-4.59952339256196,0.152457235242519,-30.1692693380235,5.99485463143693e-200,4.99791030622897e-196
"FBgn0051133",136.612322147835,0.369958370476304,0.215967091663451,1.71303121983428,0.0867067961946013,0.302139795394498
"FBgn0267339",290.965636776407,-0.465742505923272,0.160752492552147,-2.89726459931679,0.0037643211886818,0.031360219763971
"FBgn0015765",391.920815513673,0.0752108102416147,0.13839866707223,0.543435943659504,0.586829683520201,0.821285726289729
"FBgn0039156",628.577307824384,-0.281897610195932,0.126080378399799,-2.23585631462841,0.025361184681275,0.131163893726917
"FBgn0039157",656.235795539022,-0.216353517242624,0.118474887447967,-1.82615507727444,0.0678269058727835,0.257497974283255
"FBgn0039158",156.477149378745,0.00802864545800592,0.201272020377826,0.0398895258413693,0.968181201625998,0.987729647326964
"FBgn0039159",89.3189064747735,0.397216051882769,0.244700928823504,1.62327153310182,0.1045313720979,0.341918181053496
"FBgn0026598",575.895640230496,0.353977858584574,0.127175355166256,2.78338407722015,0.00537950823192226,0.0411458349812256
"FBgn0039160",1233.5344629291,-0.0985976341619722,0.101586065317131,-0.970582272816361,0.331756337117365,0.642325263016133
"FBgn0029503",487.213538716164,-0.101605700125868,0.134839090051837,-0.753532970941934,0.451129706160333,0.735077555733746
"FBgn0039163",654.991434586482,0.160662811723884,0.135104509525058,1.18917430875307,0.234371082010443,0.539616600585767
"FBgn0266282",767.567723664408,-0.223928820341902,0.113101144787759,-1.97989879556143,0.0477149017891256,0.204959493347911
"FBgn0039165",294.539616867491,-0.171656227854601,0.147247392174869,-1.16576752443088,0.243708450790995,0.550175292240597
"FBgn0011725",1099.18484763553,-0.0695143739576486,0.103138692169186,-0.673989290494584,0.500318122413014,0.766056806788884
"FBgn0039167",194.062398606119,-0.280184183277165,0.178774809500724,-1.5672464373457,0.117057099892543,0.36646828456783
"FBgn0026257",179.085329003316,0.207481786726964,0.18964033613071,1.0940804628397,0.273919690241591,0.582228945884116
"FBgn0039169",614.457231986311,-0.334371912963266,0.123192220188137,-2.71422913275383,0.00664302009281252,0.0487954700561921
"FBgn0039170",26.8453367096976,-0.0206271347846498,0.473319059644983,-0.0435797679479066,0.965239379212101,0.986111991386991
"FBgn0039172",1869.43554679658,0.193774272736366,0.108494134984681,1.78603454245454,0.0740936653985804,0.272617069835109
"FBgn0266744",29.5066119933841,0.33605613494168,0.42329535984844,0.793904603778329,0.427250969349859,0.716554281124477
"FBgn0043884",16616.4629345655,-0.124622659031389,0.121255156851885,-1.02777203268656,0.304057074849991,0.612892609532005
"FBgn0039175",1087.09352816272,0.0761009102484429,0.126087958552063,0.6035541468222,0.546140105925624,0.796844603273
"FBgn0011225",1348.74173772269,0.0860018549392986,0.10625658740141,0.809379042208518,0.418297153399538,0.71242969722001
"FBgn0086365",5093.43674464114,-0.568801802601821,0.0859096212168734,-6.62093249329917,3.56939961758667e-11,1.63505959405605e-09
"FBgn0019952",2035.17753939475,-0.352627946449068,0.160071795408929,-2.20293616091594,0.0275992484738668,0.139167696230993
"FBgn0039178",23.5915493152695,2.27430582426535,0.500461233745714,4.54441956921069,5.5086836048006e-06,0.000116859784257564
"FBgn0263398",597.927021377677,-0.00781266884220447,0.124046980001135,-0.0629815320141851,0.949781210438711,0.980661817791684
"FBgn0259685",579.014953361675,-0.0614829453423851,0.128032780680221,-0.480212528508204,0.631076279145753,0.846954755189656
"FBgn0028471",1074.3930519557,0.0152137771468675,0.113112599745371,0.134501171232165,0.89300628499616,0.957849212099963
"FBgn0267762",8.40496299542394,0.935649735599557,0.741420132927511,1.26196969039015,0.206959693004357,NA
"FBgn0011785",3572.14456417763,0.0173137911578064,0.104993617578488,0.164903272761923,0.869020116377343,0.948997071711559
"FBgn0039182",1561.59341888942,-0.126288607623495,0.105436383882127,-1.19777066486537,0.2310063104588,0.535865222675296
"FBgn0039183",1400.18219477666,-0.0792859806802335,0.123813821741649,-0.640364537375096,0.521935632345733,0.780796225886663
"FBgn0039186",2359.80828808802,-0.248783509189145,0.10130613967407,-2.45575944350017,0.0140587230908384,0.0848101117281621
"FBgn0039187",1588.41937510692,-0.0881928463692278,0.103131604590036,-0.855148591159888,0.39246889216633,0.69495723128583
"FBgn0039188",489.060974225498,-0.0687019310902678,0.123604015130538,-0.555822810591643,0.578331990201141,0.817359236240278
"FBgn0039189",208.787063336092,0.0870694294188212,0.176155817166312,0.494275073167848,0.621111926798721,0.839800540661845
"FBgn0004118",39.5776812725032,0.0838085540643382,0.341817810124047,0.245184866271081,0.806313293788305,0.928962353040031
"FBgn0039201",36.4159797725873,-0.0827512064130706,0.379022732687903,-0.21832781856177,0.827173701147245,0.936340413640812
"FBgn0003134",1427.72963690647,-0.0560006261209432,0.113214660353776,-0.494641117554486,0.620853472511393,0.83972345884612
"FBgn0039204",832.81998587527,0.0772009260187439,0.114691645393313,0.673117259360943,0.500872694471178,0.766056806788884
"FBgn0039205",85.9549082019995,0.222662886638013,0.258679612222364,0.860767049730266,0.389366356171348,0.693170211298504
"FBgn0262167",1109.92531243731,-0.0723217331529556,0.114094259602766,-0.633877053979342,0.526161061541646,0.783028487502853
